ARGUMENT	Nc	ARGUMENT
En	Vvc	En
perdant	Ga	PERDRE
un	Dn	UN
ami	Nc	AMI
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
perdrait	Vvc	PERDRE
toujours	Rg	TOUJOURS
.	Fs	.
Assurez	Vvc	ASSURER
vos	Ds	VOTRE
sujets	Nc	SUJET
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
et	Cc	ET
vos	Ds	VOTRE
Provinces	Nc	PROVINCE
,	Fw	,
En	Vvc	En
gagnant	Ga	GAGNER
l'	Da	LE
amitié	Nc	AMITIÉ
du	S+Da	DE+LE
plus	Rg	PLUS
puissant	Ag	PUISSANT
des	S+Da	DE+LE|DE+LES
Princes	Nc	PRINCE
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
l'	Pp	IL
obligez	Vvc	OBLIGER
pas	Rg	PAS
à	S	À
venir	Vvn	VENIR
dedans	Rg	DEDANS
peu	Rg	PEU
Porter	Vvn	PORTER
dedans	Rg	DEDANS
l'	Da	LE
Égypte	Nc	Égypte
et	Cc	ET
le	Da	LE
fer	Nc	FER
et	Cc	ET
le	Da	LE
feu	Nc	FEU
.	Fs	.
Car	Cc	CAR
quand	Cs	QUAND
il	Pp	IL
le	Pp	IL
fera	Vvc	FAIRE|FERRER
,	Fw	,
qu'	Cs	QUE
en	Pp	EN
pouvez	Vvc	POUVOIR
-vous	Nc	-vous
attendre	Vvn	ATTENDRE
?	Fs	?
Où	Vvc	Où
rencontrerez	Vvc	RENCONTRER
-vous	Nc	-vous
des	S+Da	DE+LE|DE+LES
Gens	Nc	GENS|GENT
pour	S	POUR
vous	Pp	VOUS
défendre	Vvn	DÉFENDRE
?	Fs	?
Et	Cc	ET
contre	S	CONTRE
un	Dn	UN
tel	Ag	TEL
vainqueur	Nc	VAINQUEUR
serez	Vuc	ÊTRE
-vous	Ge	-vous
assez	Rg	ASSEZ
fort	Ag	FORT
,	Fw	,
Pour	Nc	POUR
échapper	Vvn	ÉCHAPPER
enfin	Rg	ENFIN
le	Da	LE
servage	Nc	SERVAGE
ou	Cc	OU
la	Da	LE
Mort	Nc	MORT
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qui	Pr	QUI
fait	Vvc	FAIRE
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
rends	Vvc	RENDRE
les	Da	LE
armes	Nc	ARME|ARMÉ
.	Fs	.
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
qui	Pt	QUI
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
jugez-le	Vvc	jugez-le
par	S	PAR
mes	Ds	MON
larmes	Nc	LARME
,	Fw	,
Ah	Vvc	Ah
Dieux	Ag	Dieux
!	Fs	!
Que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
de	S	DE
peine	Nc	PEINE
à	S	À
faire	Vvn	FAIRE
cet	Dd	CE
effort	Nc	EFFORT
.	Fs	.
Sans	S	SANS
vous	Pp	VOUS
troubler	Vvn	TROUBLER
ainsi	Rg	AINSI
,	Fw	,
concluez	Vvc	CONCLURE
cette	Dd	CE
Mort	Nc	MORT
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Avec	S	AVEC
raison	Nc	RAISON
je	Pp	JE
ne	Rp	NE
la	Pp	IL
puis	Vvc	POUVOIR
conclure	Vvn	CONCLURE
.	Fs	.
Voyez	Vvc	VOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
m'	Pp	JE
écrit	Vvc	ÉCRIRE
.	Fs	.
Mais	Cc	MAIS
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
conjure	Vvc	CONJURER
.	Fs	.
À	Nc	À
PTOLOMÉE	Ag	PTOLOMÉE
ROI	Vvc	ROI
D'	Ag	D'
ÉGYPTE	Nc	ÉGYPTE
.	Fs	.
Après	Vvc	Après
avoir	Vun	AVOIR
vaincu	Ge	VAINCRE
le	Da	LE
Démon	Nc	Démon
de	S	DE
la	Da	LE
guerre	Nc	GUERRE
,	Fw	,
Rangé	Vvc	Rangé
dessous	S	DESSOUS
mes	Ds	MON
lois	Nc	LOI
la	Da	LE
moitié	Nc	MOITIÉ
de	S	DE
la	Da	LE
terre	Nc	TERRE
,	Fw	,
Et	Vvc	Et
monté	Ge	MONTER
mille	Nc	MILLE
fois	Nc	FOI|FOIS
au	S+Da	À+LE
temple	Nc	TEMPLE
de	S	DE
l'	Da	LE
honneur	Nc	HONNEUR
,	Fw	,
Enfin	Nc	Enfin
je	Pp	JE
suis	Vuc	ÊTRE
réduit	Vvc	RÉDUIRE
en	S	EN
un	Dn	UN
sort	Nc	SORT
si	Rg	SI
funeste	Ag	FUNESTE
,	Fw	,
Que	Vvc	Que
je	Pp	JE
tiens	Vvc	TENIR
maintenant	Rg	MAINTENANT
pour	S	POUR
mon	Ds	MON
plus	Rg	PLUS
grand	Ag	GRAND
bonheur	Nc	BONHEUR
L'	Vvc	L'
Espérance	Nc	Espérance
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
qu'	Rg	QUE
un	Dn	UN
seul	Ag	SEUL
ami	Nc	AMI
me	Pp	JE
reste	Vvc	RESTER
.	Fs	.
Poursuivi	Ge	POURSUIVRE
de	S	DE
César	Nc	César
,	Fw	,
et	Cc	ET
battu	Ge	BATTRE
de	S	DE
l'	Da	LE
orage	Nc	ORAGE
,	Fw	,
J'	Vvc	J'
attends	Vvc	ATTENDRE
seul	Ag	SEUL
aujourd'hui	Rg	AUJOURD'HUI
dessus	S	DESSUS
votre	Ds	VOTRE
rivage	Nc	RIVAGE
,	Fw	,
Le	Vvc	Le
refuge	Nc	REFUGE
assuré	Ge	ASSURER
que	Cs	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
promis	Ge	PROMETTRE
.	Fs	.
Lorsque	Cs	LORSQUE
je	Pp	JE
le	Pp	IL
pouvais	Vvc	POUVOIR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
fait	Ge	FAIRE
paraître	Vvn	PARAÎTRE
De	Vvc	De
quel	Dt	QUEL
air	Nc	AIR
il	Pp	IL
fallait	Vvc	FALLOIR
obliger	Vvn	OBLIGER
ses	Ds	SON
amis	Nc	AMI
;	Fw	;
Lorsque	Vvc	Lorsque
vous	Pp	VOUS
le	Pp	IL
pouvez	Vvc	POUVOIR
,	Fw	,
faites-le	Nc	faites-le
-moi	Vvc	-moi
connaître	Vvn	CONNAÎTRE
.	Fs	.
POMPÉE	Vvc	POMPÉE
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
comment	Rt	COMMENT
le	Pp	IL
voir	Vvn	VOIR
après	S	APRÈS
un	Dn	UN
tel	Ag	TEL
discours	Nc	DISCOURS
?	Fs	?
Il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
point	Rg	POINT
le	Da	LE
voir	Vvn	VOIR
pour	S	POUR
abréger	Vvn	ABRÉGER
ses	Ds	SON
jours	Nc	JOUR|JOURS
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
qu'	Rg	QUE
envoyer	Vvn	ENVOYER
des	Dn	UN
gens	Nc	GENS|GENT
sur	S	SUR
le	Da	LE
rivage	Nc	RIVAGE
,	Fw	,
Qui	Vvc	Qui
le	Pp	IL
remarqueront	Vvc	REMARQUER
aux	S+Da	À+LES
traits	Nc	TRAIT|TRAITS
de	S	DE
son	Ds	SON
visage	Nc	VISAGE
,	Fw	,
Et	Vvc	Et
l'	Da	LE
ayant	Ga	AVOIR
remarqué	Ge	REMARQUER
le	Pp	IL
frapperont	Vvc	FRAPPER
d'abord	Nc	d'abord
Sans	Vvc	Sans
lui	Pp	IL
donner	Vvn	DONNER
le	Da	LE
temps	Nc	TEMPS
de	S	DE
songer	Vvn	SONGER
à	S	À
la	Da	LE
Mort	Nc	MORT
.	Fs	.
Achille	Nc	Achille
,	Fw	,
faites	Vvc	FAIRE
tout	Rg	TOUT
avec	S	AVEC
beaucoup	Rg	BEAUCOUP
d'	S	DE
adresse	Nc	ADRESSE
,	Fw	,
Il	Vvc	Il
lui	Pp	IL
parle	Vvc	PARLER
à	S	À
l'	Da	LE
oreille	Nc	OREILLE
.	Fs	.
On	Pp	ON
m'	Pp	JE
y	Pp	Y
force	Vvc	FORCER
,	Fw	,
on	Pp	ON
le	Pp	IL
veut	Vvc	VOULOIR
.	Fs	.
Quittez	Vvc	QUITTER
cette	Dd	CE
tristesse	Nc	TRISTESSE
.	Fs	.
Vous	Pp	VOUS
-même	Vvc	-même
laissez	Vvc	LAISSER
-moi	Vvc	-moi
dans	S	DANS
ce	Dd	CE
fâcheux	Ag	FÂCHEUX
état	Nc	ÉTAT
,	Fw	,
Je	Vvc	Je
donne	Vvc	DONNER
mon	Ds	MON
repos	Nc	REPOS
au	S+Da	À+LE
salut	Nc	SALUT
de	S	DE
l'	Da	LE
État	Nc	État
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
obéirai	Vvc	OBÉIR
.	Fs	.
Qui	Pt	QUI
fais	Vvc	FAIRE
-tu	Vvn	-tu
,	Fw	,
Ptolomée	Vvc	Ptolomée
?	Fs	?
Songe	Vvc	SONGER
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
,	Fw	,
songe	Vvc	SONGER
à	S	À
toi	Pp	TU
,	Fw	,
songe	Vvc	SONGER
à	S	À
ta	Ds	TON
renommée	Nc	RENOMMÉE
,	Fw	,
En	Vvc	En
ce	Dd	CE
douteux	Ag	DOUTEUX
état	Nc	ÉTAT
quel	Dt	QUEL
chemin	Nc	CHEMIN
tiendras	Vvc	TENIR
-tu	Vvn	-tu
?	Fs	?
Chasse	Vvc	CHASSER
de	S	DE
ton	Ds	TON
esprit	Nc	ESPRIT
la	Da	LE
crainte	Nc	CRAINTE
ou	Cc	OU
la	Da	LE
vertu	Nc	VERTU
.	Fs	.
Soit	Vuc	ÊTRE
pour	S	POUR
l'	Da	LE
un	Pi	UN
ou	Cc	OU
pour	S	POUR
l'	Da	LE
autre	Pi	AUTRE
,	Fw	,
et	Cc	ET
grave	Vvc	GRAVER
en	S	EN
ta	Ds	TON
mémoire	Nc	MÉMOIRE
,	Fw	,
L'	Vvc	L'
image	Nc	IMAGE
de	S	DE
la	Da	LE
honte	Nc	HONTE
,	Fw	,
ou	Cc	OU
celle	Pd	CELUI
de	S	DE
la	Da	LE
gloire	Nc	GLOIRE
.	Fs	.
Qu'	Cs	QUE
un	Pi	UN
de	S	DE
ces	Dd	CE
deux	Nc	DEUX
tyrans	Nc	TYRAN
te	Pp	TU
rende	Vvc	RENDRE
bienheureux	Ag	BIENHEUREUX
,	Fw	,
Suis	Vvc	SUIVRE
le	Da	LE
vice	Nc	VICE
ou	Cc	OU
l'	Da	LE
honneur	Nc	HONNEUR
,	Fw	,
sois	Vuc	ÊTRE
lâche	Ag	LÂCHE
ou	Cc	OU
généreux	Ag	GÉNÉREUX
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
te	Pp	TU
mêle	Vvc	MÊLER
plus	Rg	PLUS
d'	S	DE
accorder	Vvn	ACCORDER
deux	Nc	DEUX
contraires	Ag	CONTRAIRE
,	Fw	,
Ni	Vvc	Ni
de	S	DE
tenir	Vvn	TENIR
toi	Pp	TU
seul	Ag	SEUL
contre	S	CONTRE
deux	Nc	DEUX
adversaires	Nc	ADVERSAIRE
,	Fw	,
Achète	Vvc	Achète
ton	Ds	TON
repos	Nc	REPOS
par	S	PAR
une	Dn	UN
lâcheté	Nc	LÂCHETÉ
,	Fw	,
Ferme	Vvc	FERMER
les	Da	LE
yeux	Nc	OEIL|YEUX
à	S	À
tout	Pi	TOUT
et	Cc	ET
fais	Vvc	FAIRE
en	S	EN
vanité	Nc	VANITÉ
,	Fw	,
Qu'	Vvc	Qu'
un	Dn	UN
généreux	Ag	GÉNÉREUX
mépris	Nc	MÉPRIS
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
pourra	Vvc	POUVOIR
dire	Vvn	DIRE
Ne	Vvc	Ne
trouble	Ag	TROUBLE
point	Rg	POINT
le	Da	LE
calme	Nc	CALME
où	Pr	OÙ
ton	Ds	TON
esprit	Nc	ESPRIT
aspire	Vvc	ASPIRER
,	Fw	,
Et	Vvc	Et
pourvu	Ge	POURVOIR
que	Cs	QUE
tu	Pp	TU
sois	Vuc	ÊTRE
dans	S	DANS
la	Da	LE
prospérité	Nc	PROSPÉRITÉ
,	Fw	,
Laisse	Vvc	LAISSER
parler	Vvn	PARLER
le	Da	LE
peuple	Nc	PEUPLE
avecque	Vvc	avecque
liberté	Nc	LIBERTÉ
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
monstre	Nc	MONSTRE
ignorant	Ag	IGNORANT
qui	Pr	QUI
règle	Vvc	RÉGLER
son	Ds	SON
estime	Nc	ESTIME
,	Fw	,
Tantôt	Vvc	Tantôt
par	S	PAR
le	Da	LE
mérite	Nc	MÉRITE
,	Fw	,
et	Cc	ET
tantôt	Rg	TANTÔT
par	S	PAR
le	Da	LE
crime	Nc	CRIME
;	Fw	;
Qui	Vvc	Qui
change	Nc	CHANGE
à	S	À
tout	Di	TOUT
propos	Nc	PROPOS
et	Cc	ET
se	Pp	IL
méprend	Vvc	MÉPRENDRE
au	S+Da	À+LE
point	Nc	POINT
De	Vvc	De
croire	Vvn	CROIRE
merveilleux	Ag	MERVEILLEUX
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
ne	Rp	NE
connaît	Vvc	CONNAÎTRE
point	Rg	POINT
.	Fs	.
Il	Pp	IL
veut	Vvc	VOULOIR
parler	Vvn	PARLER
de	S	DE
tout	Pi	TOUT
,	Fw	,
juger	Vvn	JUGER
de	S	DE
toute	Di	TOUT
chose	Nc	CHOSE
,	Fw	,
Blâmer	Vvn	Blâmer
un	Dn	UN
souverain	Nc	SOUVERAIN
et	Cc	ET
défendre	Vvn	DÉFENDRE
sa	Ds	SON
cause	Nc	CAUSE
,	Fw	,
Observer	Vvn	OBSERVER
ses	Ds	SON
desseins	Nc	DESSEIN
,	Fw	,
censurer	Vvn	CENSURER
son	Ds	SON
pouvoir	Nc	POUVOIR
Et	Vvc	Et
sortir	Vvn	SORTIR
bien	Rg	BIEN
souvent	Rg	SOUVENT
des	Dn	UN
termes	Nc	TERME
du	S+Da	DE+LE
devoir	Nc	DEVOIR
,	Fw	,
Sa	Vvc	Sa
partialité	Nc	PARTIALITÉ
lui	Pp	IL
fait	Vvc	FAIRE
changer	Vvn	CHANGER
de	S	DE
forme	Nc	FORME
,	Fw	,
Rend	Vvc	RENDRE
sa	Ds	SON
présomption	Nc	PRÉSOMPTION
d'	S	DE
une	Dn	UN
grandeur	Nc	GRANDEUR
énorme	Ag	ÉNORME
.	Fs	.
Et	Cc	ET
l'	Pp	IL
attache	Vvc	ATTACHER
si	Rg	SI
fort	Rg	FORT
à	S	À
son	Ds	SON
propre	Ag	PROPRE
intérêt	Nc	INTÉRÊT
Que	Ag	Que
parce	Vvc	parce
qu'	Cs	QUE
il	Pp	IL
condamne	Vvc	CONDAMNER
,	Fw	,
on	Pp	ON
juge	Vvc	JUGER
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
est	Vuc	ÊTRE
.	Fs	.
Toujours	Rg	TOUJOURS
son	Ds	SON
intérêt	Nc	INTÉRÊT
lui	Pp	IL
fait	Vvc	FAIRE
ouvrir	Vvn	OUVRIR
la	Da	LE
bouche	Nc	BOUCHE
,	Fw	,
Moins	Vvc	Moins
en	S	EN
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
doit	Vvc	DEVOIR
qu'	Cs	QUE
en	S	EN
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
le	Da	LE
touche	Nc	TOUCHE
,	Fw	,
Aussi	Ge	Aussi
les	Da	LE
Potentats	Nc	POTENTAT
le	Pp	IL
doivent	Vvc	DEVOIR
regarder	Vvn	REGARDER
Comme	Vvc	Comme
un	Dn	UN
traître	Nc	TRAÎTRE
animal	Ag	ANIMAL
qu'	Pr	QUE
ils	Pp	ILS
doivent	Vvc	DEVOIR
gourmander	Vvn	GOURMANDER
.	Fs	.
Laissons-le	Vvc	Laissons-le
donc	Rg	DONC
crier	Vvn	CRIER
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
blâme	Vvc	BLÂMER
ma	Ds	MON
personne	Nc	PERSONNE
,	Fw	,
Le	Vvc	Le
blâme	Nc	BLÂME
n'	Rp	NE
en	Pp	EN
saurait	Vvc	SAURER|SAVOIR
venir	Vvn	VENIR
jusqu'	S	JUSQUE
à	S	À
mon	Ds	MON
trône	Nc	TRÔNE
.	Fs	.
Les	Da	LE
terrestres	Ag	TERRESTRE
vapeurs	Nc	VAPEUR
que	Pr	QUE
produisent	Vvc	PRODUIRE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
Ne	Ag	Ne
peuvent	Vvc	POUVOIR
s'	Pp	SE
élever	Vvn	ÉLEVER
jusqu'	S	JUSQUE
au	S+Da	À+LE
faîte	Nc	FAÎTE
des	S+Da	DE+LE|DE+LES
Cieux	Nc	CIEL|CIEUX
,	Fw	,
Ce	Vvc	Ce
sont	Vuc	ÊTRE
des	Dn	UN
régions	Nc	RÉGION
au-dessous	Rg	AU-DESSOUS
des	Dn	UN
orages	Nc	ORAGE
,	Fw	,
De	Vvc	De
qui	Pr	QUI
nos	Ds	NOTRE
trônes	Nc	TRÔNE
sont	Vuc	ÊTRE
de	Dn	UN
vivantes	Ag	VIVANT
images	Nc	IMAGE
,	Fw	,
Alors	Nc	Alors
que	Pr	QUE
nous	Pp	NOUS
tenons	Vvc	TENIR
le	Da	LE
Sceptre	Nc	SCEPTRE
dans	S	DANS
les	Da	LE
mains	Nc	MAIN
,	Fw	,
On	Vvc	On
ne	Rp	NE
nous	Pp	NOUS
compte	Vvc	COMPTER
plus	Rg	PLUS
au	S+Da	À+LE
nombre	Nc	NOMBRE
des	S+Da	DE+LE|DE+LES
humains	Nc	HUMAINS
,	Fw	,
Toutes	Vvc	Toutes
nos	Ds	NOTRE
actions	Nc	ACTION
sont	Vuc	ÊTRE
au-dessus	Rg	AU-DESSUS
des	Dn	UN
crimes	Nc	CRIME
,	Fw	,
Et	Vvc	Et
telles	Pi	TEL
qu'	Pr	QUE
elles	Pp	ILS
soient	Vuc	ÊTRE
,	Fw	,
elles	Pp	ILS
sont	Vuc	ÊTRE
légitimes	Ag	LÉGITIME
.	Fs	.
Bravons	Vvc	BRAVER
donc	Rg	DONC
cette	Dd	CE
peur	Nc	PEUR
qui	Pr	QUI
nous	Pp	NOUS
voulait	Vvc	VOULOIR
saisir	Vvn	SAISIR
,	Fw	,
Abandonnons	Vvc	ABANDONNER
la	Da	LE
gloire	Nc	GLOIRE
,	Fw	,
et	Cc	ET
suivons	Vvc	SUIVRE
le	Da	LE
plaisir	Nc	PLAISIR
.	Fs	.
Éloignons	Vvc	Éloignons
de	S	DE
chez	S	CHEZ
nous	Pp	NOUS
un	Dn	UN
Prince	Nc	PRINCE
misérable	Ag	MISÉRABLE
,	Fw	,
Qui	Vvc	Qui
nous	Pp	NOUS
accablerait	Vvc	ACCABLER
sous	S	SOUS
l'	Da	LE
ennui	Nc	ENNUI
qui	Pr	QUI
l'	Pp	IL
accable	Vvc	ACCABLER
,	Fw	,
Étouffons	Vvc	Étouffons
ces	Dd	CE
respects	Nc	RESPECT
que	Pr	QUE
donne	Vvc	DONNER
l'	Da	LE
amitié	Nc	AMITIÉ
,	Fw	,
Ces	Vvc	Ces
tendres	Ag	TENDRE
sentiments	Nc	SENTIMENT
qu'	Pr	QUE
inspire	Vvc	INSPIRER
la	Da	LE
pitié	Nc	PITIÉ
,	Fw	,
Ces	Vvc	Ces
remords	Nc	REMORD
dévorants	Ag	DÉVORANT
,	Fw	,
cette	Dd	CE
crainte	Nc	CRAINTE
du	S+Da	DE+LE
blâme	Nc	BLÂME
,	Fw	,
Ces	Vvc	Ces
contraires	Ag	CONTRAIRE
fâcheux	Nc	FÂCHEUX
qui	Pr	QUI
partagent	Vvc	PARTAGER
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Et	Vvc	Et
prenant	Ga	PRENDRE
sans	S	SANS
regret	Nc	REGRET
le	Da	LE
parti	Nc	PARTI
qui	Pr	QUI
nous	Pp	NOUS
plaît	Vvc	PLAIRE
,	Fw	,
Ne	Vvc	Ne
considérons	Vvc	CONSIDÉRER
rien	Pi	RIEN
comme	S	COMME
notre	Ds	NOTRE
intérêt	Nc	INTÉRÊT
,	Fw	,
Oublions	Vvc	OUBLIER
un	Dn	UN
ami	Nc	AMI
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
discours	Nc	DISCOURS
téméraire	Ag	TÉMÉRAIRE
!	Fs	!
Pour	S	POUR
vouloir	Vvn	VOULOIR
l'	Da	LE
oublier	Vvn	OUBLIER
,	Fw	,
je	Pp	JE
ne	Rp	NE
le	Pp	IL
saurais	Vvc	SAURER|SAVOIR
faire	Vvn	FAIRE
.	Fs	.
J'	Pp	JE
en	Pp	EN
porte	Vvc	PORTER
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
un	Dn	UN
céleste	Ag	CÉLESTE
tableau	Nc	TABLEAU
Qui	Vvc	Qui
ne	Rp	NE
peut	Vvc	POUVOIR
s'	Pp	SE
effacer	Vvn	EFFACER
que	Cs	QUE
dedans	Rg	DEDANS
le	Da	LE
tombeau	Nc	TOMBEAU
.	Fs	.
Quoi	Pt	QUE|QUOI
que	Cs	QUE
je	Pp	JE
délibère	Vvc	DÉLIBÉRER
en	S	EN
ma	Ds	MON
douleur	Nc	DOULEUR
extrême	Ag	EXTRÊME
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
le	Pp	IL
perdrai	Vvc	PERDRE
point	Rg	POINT
qu'	Cs	QUE
en	S	EN
me	Pp	JE
perdant	Ga	PERDRE
moi	Pp	JE
-même	Vvc	-même
.	Fs	.
Et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
assuré	Ge	ASSURER
qu'	Cs	QUE
un	Dn	UN
remords	Nc	REMORD
Éternel	Nc	Éternel
Rongera	Vvc	RONGER
sans	S	SANS
repos	Nc	REPOS
mon	Ds	MON
esprit	Nc	ESPRIT
criminel	Ag	CRIMINEL
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
vive	Vvc	VIVRE
donc	Rg	DONC
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
vive	Vvc	VIVRE
,	Fw	,
et	Cc	ET
quoi	Pt	QUE|QUOI
qu'	Cs	QUE
il	Pp	IL
en	Pp	EN
advienne	Vvc	ADVENIR
,	Fw	,
Hasardons	Vvc	HASARDER
notre	Ds	NOTRE
vie	Nc	VIE
en	S	EN
défendant	Ga	DÉFENDRE
la	Da	LE
sienne	Ps	SIEN
,	Fw	,
Ne	Vvc	Ne
craignons	Vvc	CRAINDRE
point	Rg	POINT
César	Nc	César
,	Fw	,
et	Cc	ET
montrons	Vvc	MONTRER
aujourd'hui	Rg	AUJOURD'HUI
Que	Vvc	Que
quiconque	Pi	QUICONQUE
a	Vuc	AVOIR
du	Dp	DU
coeur	Nc	CUR
peut	Vvc	POUVOIR
être	Vun	ÊTRE
autant	Rg	AUTANT
que	Cs	QUE
lui	Pp	IL
.	Fs	.
Mais	Cc	MAIS
pourquoi	Rt	POURQUOI
me	Pp	JE
flatter	Vvn	FLATTER
d'	S	DE
une	Dn	UN
vaine	Ag	VAIN
apparence	Nc	APPARENCE
?	Fs	?
Mais	Cc	MAIS
pourquoi	Rt	POURQUOI
rejeter	Vvn	REJETER
une	Dn	UN
juste	Ag	JUSTE
espérance	Nc	ESPÉRANCE
?	Fs	?
Quoi	Pt	QUE|QUOI
qu'	Cs	QUE
il	Pp	IL
en	Pp	EN
soit	Vuc	ÊTRE
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
nous	Pp	NOUS
aurons	Vuc	AVOIR
le	Da	LE
bonheur	Nc	BONHEUR
De	Vvc	De
terminer	Vvn	TERMINER
nos	Ds	NOTRE
jours	Nc	JOUR|JOURS
dedans	Rg	DEDANS
le	Da	LE
lit	Nc	LIT
d'	S	DE
honneur	Nc	HONNEUR
.	Fs	.
Osons	Vvc	OSER
:	Fw	:
hélas	I	HÉLAS
!	Fs	!
Que	Pt	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
Ah	I	AH
Ciel	Ag	Ciel
!	Fs	!
Faut-il	Vvc	Faut-il
que	Cs	QUE
j'	Pp	JE
ose	Vvc	OSER
?	Fs	?
Contre	S	CONTRE
un	Dn	UN
Roi	Nc	ROI
que	Pr	QUE
je	Pp	JE
crains	Vvc	CRAINDRE
et	Cc	ET
qui	Pr	QUI
peut	Vvc	POUVOIR
toute	Di	TOUT
chose	Nc	CHOSE
?	Fs	?
Quel	Dt	QUEL
sera	Vuc	ÊTRE
mon	Ds	MON
espoir	Nc	ESPOIR
,	Fw	,
où	Pr	OÙ
sera	Vuc	ÊTRE
mon	Ds	MON
recours	Nc	RECOURS
?	Fs	?
Mais	Cc	MAIS
hélas	I	HÉLAS
!	Fs	!
D'	S	DE
où	Pr	OÙ
procède	Vvc	PROCÉDER
un	Dn	UN
si	Rg	SI
lâche	Ag	LÂCHE
discours	Nc	DISCOURS
?	Fs	?
Défendons	Vvc	Défendons
un	Dn	UN
ami	Nc	AMI
,	Fw	,
je	Pp	JE
ne	Rp	NE
le	Pp	IL
saurais	Vvc	SAURER|SAVOIR
faire	Vvn	FAIRE
,	Fw	,
Écoutons	Nc	Écoutons
la	Da	LE
raison	Nc	RAISON
,	Fw	,
la	Da	LE
raison	Nc	RAISON
m'	Pp	JE
est	Vuc	ÊTRE
contraire	Ag	CONTRAIRE
,	Fw	,
Faisons	Vvc	FAIRE
tête	Nc	TÊTE
à	S	À
César	Nc	César
,	Fw	,
ah	I	AH
!	Fs	!
Craignons	Vvc	CRAINDRE
sa	Ds	SON
fureur	Nc	FUREUR
;	Fw	;
Mais	Vvc	Mais
ô	I	OH
Dieux	Ag	Dieux
!	Fs	!
Je	Pp	JE
retourne	Vvc	RETOURNER
en	S	EN
ma	Ds	MON
première	Ag	PREMIER
erreur	Nc	ERREUR
.	Fs	.
Pour	S	POUR
chaque	Di	CHAQUE
sentiment	Nc	SENTIMENT
je	Pp	JE
change	Vvc	CHANGER
de	S	DE
pensée	Nc	PENSÉE
,	Fw	,
Entre	Vvc	ENTRER
deux	Nc	DEUX
mouvements	Nc	MOUVEMENT
mon	Ds	MON
âme	Nc	ÂME
est	Vuc	ÊTRE
balancée	Ge	BALANCER
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
veux	Vvc	VOULOIR
maintenant	Rg	MAINTENANT
par	S	PAR
un	Dn	UN
dernier	Ag	DERNIER
effort	Nc	EFFORT
Arracher	Vvn	ARRACHER
un	Dn	UN
ami	Nc	AMI
des	S+Da	DE+LE|DE+LES
prisons	Nc	PRISON
de	S	DE
la	Da	LE
Mort	Nc	MORT
.	Fs	.
Envoyons	Vvc	ENVOYER
...	Fs	...
Ô	Nc	Ô
Lépide	Vvc	Lépide
,	Fw	,
allez	Vvc	ALLER
sur	S	SUR
le	Da	LE
rivage	Nc	RIVAGE
.	Fs	.
Sire	Nc	SIRE
...	Fs	...
Obéissez	Vvc	Obéissez
donc	Rg	DONC
,	Fw	,
sans	S	SANS
tarder	Vvn	TARDER
davantage	Rg	DAVANTAGE
.	Fs	.
Mais	Cc	MAIS
Sire	Vvc	Sire
.	Fs	.
